LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,CHANGE_AMT1,CHANGE_AMT2,CHANGE_AMT3,CHANGE_AMT4,CHANGE_AMT5
60000.0,1,2,1,46,2,0,0,0,0,0,2500.0,2108.0,1008.0,1160.0,2000.0,4000.0,1,936.0,-1152.0,-29339.0,-2467.0,-1206.0
150000.0,2,3,2,60,0,0,0,0,0,0,6780.0,4800.0,3496.0,3618.0,4000.0,3497.0,1,-11902.0,-1819.0,-35663.0,2102.0,-928.0
400000.0,1,1,1,40,-1,-1,-2,-1,-1,-2,0.0,0.0,2827.0,0.0,0.0,3347.0,1,-4750.0,0.0,2827.0,-2827.0,0.0
300000.0,2,1,2,36,1,-2,-2,-1,2,-1,0.0,0.0,1300.0,0.0,4689.0,0.0,1,0.0,0.0,1300.0,-150.0,3617.0
80000.0,2,3,2,26,0,0,2,0,0,0,4100.0,0.0,1800.0,1800.0,1800.0,2000.0,0,3443.0,-1009.0,778.0,936.0,898.0
30000.0,1,2,2,25,1,2,3,2,0,0,3000.0,0.0,0.0,1500.0,1600.0,900.0,0,2280.0,-735.0,-735.0,915.0,29490.0
300000.0,1,2,2,33,0,0,0,0,0,0,10000.0,7009.0,6000.0,6100.0,245000.0,7600.0,0,-31244.0,-47333.0,-45379.0,-43274.0,131609.0
50000.0,2,2,1,23,0,0,0,0,-1,0,2741.0,2079.0,2177.0,41608.0,713.0,837.0,0,-444.0,-26213.0,-41236.0,37379.0,373.0
400000.0,2,2,1,53,0,0,-1,0,0,0,11416.0,99835.0,3501.0,3641.0,17823.0,4180.0,0,4202.0,-157230.0,1135.0,821.0,16030.0
280000.0,2,2,2,26,0,0,0,0,0,0,3165.0,20014.0,50014.0,5015.0,4518.0,4609.0,0,-732.0,16246.0,45405.0,276.0,-656.0
160000.0,2,1,2,30,-1,2,2,-1,-1,-1,7.0,0.0,4775.0,456.0,0.0,0.0,0,-3348.0,-3200.0,4775.0,-4319.0,-456.0
450000.0,1,1,1,53,-1,-1,-1,-1,-1,0,3128.0,9008.0,1323.0,12008.0,214.0,1327.0,0,-754.0,5851.0,-7647.0,10667.0,-3152.0
50000.0,1,3,1,47,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
120000.0,2,3,1,47,0,0,0,0,0,0,2001.0,2317.0,1002.0,3009.0,1000.0,1000.0,0,-139.0,1592.0,-1227.0,1957.0,-2566.0
60000.0,2,2,1,57,0,0,0,0,0,0,2000.0,2000.0,2950.0,926.0,4600.0,0.0,0,1265.0,554.0,2253.0,147.0,3777.0
210000.0,2,1,2,26,0,0,0,0,0,0,6000.0,6000.0,3000.0,5000.0,5000.0,3000.0,0,2109.0,2524.0,-374.0,3526.0,-11540.0
110000.0,2,2,2,24,0,0,0,0,0,0,5000.0,2000.0,2000.0,2000.0,7000.0,2000.0,0,4159.0,-1363.0,-1213.0,-1071.0,3791.0
110000.0,2,1,1,32,1,2,0,0,0,0,0.0,3000.0,2000.0,2000.0,2000.0,3600.0,1,-966.0,2225.0,-643.0,-48.0,-2425.0
140000.0,1,2,2,41,0,0,0,0,0,0,3551.0,3814.0,2333.0,2340.0,2279.0,2273.0,0,89.0,76.0,-26672.0,-698.0,-781.0
430000.0,2,2,1,36,1,-2,-2,-2,-2,-2,2324.0,2250.0,3004.0,1074.0,1623.0,2493.0,0,503.0,-74.0,754.0,-1930.0,549.0
20000.0,1,2,1,43,-1,-1,-1,-1,-1,0,1837.0,390.0,390.0,780.0,0.0,0.0,0,-2983.0,-1447.0,0.0,390.0,0.0
360000.0,2,1,1,31,1,-1,-1,0,-1,-1,181.0,14418.0,0.0,516.0,0.0,1235.0,0,181.0,14238.0,-5793.0,-8109.0,-516.0
630000.0,2,1,2,29,0,0,0,0,0,0,15868.0,12371.0,26454.0,8510.0,11039.0,5390.0,1,815.0,-7828.0,-55074.0,-105543.0,9081.0
60000.0,2,2,3,39,0,0,0,-1,0,0,1173.0,1000.0,9972.0,10000.0,0.0,20588.0,0,-19673.0,-24348.0,1844.0,3065.0,-13198.0
50000.0,1,3,2,41,0,0,2,-1,0,0,4866.0,126.0,58542.0,3032.0,2000.0,2000.0,0,-13044.0,-25392.0,16979.0,1761.0,693.0
200000.0,1,1,1,41,-1,-1,-1,-1,-1,-1,0.0,316.0,8386.0,8896.0,10104.0,955.0,0,-855.0,316.0,8070.0,-8070.0,9788.0
20000.0,1,3,2,61,2,0,0,-2,-2,-2,1400.0,0.0,0.0,0.0,0.0,0.0,0,-8428.0,-10400.0,0.0,0.0,0.0
260000.0,1,1,1,37,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
210000.0,2,1,1,32,-1,-1,-1,-1,-1,-1,0.0,4231.0,4221.0,4221.0,4483.0,4300.0,0,-8600.0,4231.0,-10.0,0.0,262.0
30000.0,2,2,2,31,0,0,0,0,0,0,2000.0,1600.0,1000.0,1000.0,1000.0,0.0,0,-2146.0,259.0,10.0,610.0,-2324.0
500000.0,1,1,2,33,-1,-1,-1,-1,0,0,2000.0,1316.0,5000.0,5000.0,2000.0,1223.0,0,666.0,-375.0,3625.0,3598.0,-4697.0
20000.0,2,3,1,47,0,0,0,0,2,0,1401.0,1306.0,2000.0,0.0,800.0,800.0,0,-25.0,35.0,477.0,-1285.0,-3700.0
240000.0,2,1,1,40,-1,-1,-1,-1,-1,-1,626.0,626.0,626.0,626.0,626.0,626.0,0,0.0,0.0,0.0,0.0,0.0
20000.0,2,3,1,45,0,0,0,0,-1,-1,2000.0,2426.0,1000.0,407.0,21769.0,793.0,0,-25.0,-3941.0,-977.0,-11108.0,20534.0
150000.0,1,1,2,30,2,2,2,2,2,2,5000.0,0.0,2000.0,0.0,3000.0,0.0,1,3986.0,-1034.0,1281.0,-867.0,2095.0
150000.0,2,1,2,30,0,0,2,0,-1,-1,4908.0,0.0,0.0,18439.0,1381.0,0.0,0,-2200.0,-9983.0,-1200.0,16939.0,-17058.0
500000.0,1,1,1,41,0,0,0,0,0,0,6115.0,4550.0,3533.0,3525.0,5034.0,4080.0,0,-109388.0,-15301.0,-8748.0,-4622.0,-1591.0
220000.0,2,2,1,53,0,0,0,0,0,0,8165.0,6889.0,6033.0,6247.0,6142.0,6146.0,1,4507.0,2570.0,-41482.0,3309.0,-6847.0
30000.0,2,2,2,22,-1,0,-1,-1,-1,-1,2015.0,2655.0,2800.0,4503.0,780.0,11500.0,0,-3994.0,-6622.0,145.0,1703.0,-3723.0
10000.0,2,2,1,40,1,2,2,2,2,2,2000.0,0.0,450.0,0.0,600.0,320.0,1,230.0,-1765.0,-1083.0,-1683.0,142.0
170000.0,2,2,1,28,1,-2,-1,0,0,0,0.0,9311.0,1257.0,10872.0,14003.0,1500.0,0,0.0,9311.0,946.0,10615.0,13531.0
120000.0,1,1,1,45,1,-1,0,0,0,0,106257.0,5400.0,4000.0,3944.0,4817.0,8892.0,1,106257.0,2103.0,761.0,-60.0,3018.0
280000.0,2,1,2,29,0,0,0,0,0,0,3109.0,1369.0,3002.0,3005.0,1505.0,2000.0,0,-54213.0,-6592.0,-6276.0,-67.0,-6828.0
10000.0,2,3,2,22,0,0,0,-1,-1,2,1118.0,1020.0,250.0,10300.0,0.0,200.0,0,948.0,-2402.0,-5873.0,10029.0,-311.0
200000.0,2,3,1,54,6,5,4,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,-2520.0,-2979.0,-2137.0,-1149.0,-101400.0
260000.0,2,2,1,36,0,0,0,0,0,0,13011.0,5000.0,5000.0,4000.0,4815.0,4500.0,0,8425.0,-349.0,3705.0,2703.0,3301.0
500000.0,2,1,2,43,-2,-2,-2,-2,-2,-2,11375.0,5066.0,5145.0,5145.0,5117.0,5086.0,0,-64589.0,-30054.0,-27549.0,-41306.0,-41496.0
500000.0,2,1,2,32,-2,-2,-2,-2,-2,-2,0.0,973.0,229.0,3330.0,7980.0,538.0,1,0.0,973.0,-744.0,3101.0,4650.0
260000.0,2,1,2,50,0,0,0,0,0,0,11046.0,10004.0,10000.0,10000.0,10000.0,20000.0,0,4800.0,-1159.0,-2138.0,-5862.0,946.0
90000.0,1,2,1,32,0,0,0,0,0,0,3002.0,1600.0,1500.0,1000.0,1500.0,1500.0,0,1721.0,-7817.0,-1538.0,-3672.0,723.0
160000.0,1,2,1,52,0,0,0,-2,-2,-2,7350.0,0.0,0.0,0.0,0.0,0.0,1,2403.0,-164150.0,0.0,0.0,0.0
230000.0,2,2,2,25,0,0,0,0,0,0,9200.0,6707.0,3000.0,2725.0,3544.0,2417.0,0,668.0,-9919.0,-21594.0,-28517.0,-6593.0
360000.0,1,2,1,46,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,76873.0,0,-5800.0,0.0,0.0,0.0,0.0
50000.0,1,3,2,29,0,0,0,0,0,0,4000.0,2400.0,2000.0,2459.0,2100.0,5000.0,0,1006.0,-992.0,256.0,1480.0,-5020.0
130000.0,1,3,2,44,0,0,0,0,0,0,3100.0,2300.0,2000.0,1900.0,2200.0,1800.0,0,-11617.0,-12181.0,-10751.0,-84.0,250.0
240000.0,2,2,2,27,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
50000.0,1,1,2,22,0,0,0,0,0,0,1600.0,1700.0,1200.0,1000.0,1000.0,1000.0,0,1375.0,1148.0,632.0,730.0,559.0
320000.0,2,1,2,43,0,0,0,0,0,0,50390.0,20000.0,20000.0,15000.0,40000.0,40000.0,0,41659.0,-18237.0,12593.0,7432.0,-7770.0
130000.0,2,2,1,44,0,0,0,0,0,0,3000.0,3000.0,3000.0,2500.0,3000.0,3000.0,0,-2949.0,-946.0,363.0,1074.0,1514.0
50000.0,2,3,2,48,1,2,2,0,0,0,2200.0,0.0,1008.0,1004.0,1032.0,932.0,0,1119.0,-1256.0,-19783.0,-1325.0,-329.0
330000.0,2,1,2,24,0,0,0,0,0,0,12500.0,10882.0,9902.0,10000.0,10000.0,17629.0,0,-6570.0,-16932.0,-43865.0,-6510.0,-6376.0
330000.0,1,1,2,37,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1624.0,0.0,0,0.0,0.0,0.0,0.0,1624.0
120000.0,2,2,2,23,0,0,2,0,0,0,19000.0,8.0,3000.0,3000.0,3500.0,3500.0,0,15645.0,-5462.0,-40174.0,891.0,-1945.0
180000.0,2,2,1,29,2,2,2,2,2,2,1308.0,7623.0,3900.0,11.0,7700.0,0.0,1,-3997.0,1669.0,-2632.0,-3821.0,2683.0
500000.0,2,1,1,47,-2,-2,-2,-2,-2,-2,27369.0,135784.0,15000.0,75550.0,216.0,27183.0,0,-50124.0,83355.0,445.0,51335.0,-172053.0
250000.0,2,2,1,54,-1,-1,2,-1,-1,-1,1200.0,0.0,9375.0,8765.0,3649.0,95417.0,0,-16982.0,0.0,8775.0,-610.0,-5116.0
260000.0,2,2,2,29,0,0,0,0,0,0,4121.0,196000.0,6020.0,6330.0,6032.0,5000.0,0,-15498.0,174059.0,-18699.0,-3065.0,-31446.0
270000.0,2,1,1,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,-3291.0,0.0,0.0,0.0,0.0
500000.0,1,1,1,42,1,-1,-1,-1,-1,-2,11684.0,34545.0,8981.0,1349.0,7867.0,0.0,0,7905.0,20617.0,-23295.0,-7625.0,6518.0
60000.0,2,3,1,42,-1,-1,2,0,-1,-1,20680.0,0.0,0.0,390.0,14290.0,2892.0,1,20265.0,-1155.0,-20290.0,0.0,13900.0
240000.0,1,1,2,28,0,0,0,0,0,0,5300.0,4931.0,4966.0,5000.0,4771.0,4354.0,0,2709.0,-13038.0,2743.0,2133.0,1215.0
500000.0,2,1,2,41,2,2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,-2500.0,0.0,0.0,0.0,0.0
330000.0,1,2,2,33,0,0,0,0,0,0,7000.0,7000.0,5000.0,7004.0,6015.0,5012.0,0,718.0,2982.0,-4884.0,4679.0,1984.0
80000.0,2,2,2,24,-2,-1,-1,-1,0,0,3055.0,6622.0,1483.0,2.0,4683.0,1700.0,0,511.0,3562.0,-5120.0,2.0,3180.0
80000.0,2,1,2,23,0,0,0,0,0,0,3539.0,3180.0,818.0,1018.0,10006.0,3616.0,0,-5295.0,-12142.0,-35003.0,-2099.0,3561.0
180000.0,1,3,1,39,0,0,0,0,0,2,6000.0,6000.0,4400.0,9000.0,0.0,4000.0,1,1603.0,1468.0,-44.0,6062.0,-17226.0
60000.0,2,1,2,24,0,0,0,0,0,0,1553.0,1200.0,349.0,5345.0,0.0,316.0,1,523.0,-1119.0,-167.0,3929.0,-17046.0
150000.0,2,2,1,44,-2,-2,-2,-2,-2,-2,8144.0,18285.0,1774.0,0.0,0.0,0.0,0,7656.0,-4585.0,-1589.0,-1774.0,0.0
10000.0,2,3,1,45,2,-1,-1,-1,-1,-2,390.0,0.0,780.0,5018.0,375.0,0.0,0,0.0,-390.0,780.0,4238.0,257.0
340000.0,2,1,1,41,0,0,0,0,0,0,25034.0,11000.0,10000.0,10000.0,10000.0,10000.0,0,1496.0,-4413.0,-46526.0,-11327.0,893.0
80000.0,2,3,1,39,0,0,0,0,0,0,2900.0,2340.0,2300.0,2289.0,2500.0,1551.0,0,-3076.0,-8866.0,-3215.0,-3220.0,-3094.0
430000.0,2,1,2,34,0,0,0,0,0,0,2000.0,10002.0,2000.0,5000.0,2000.0,7027.0,0,1102.0,7954.0,-5629.0,-7211.0,-12611.0
340000.0,2,1,2,36,0,0,0,-1,0,0,3911.0,5104.0,92695.0,3114.0,2613.0,2366.0,0,-6011.0,-14220.0,20988.0,-6451.0,-14706.0
80000.0,2,2,1,35,0,0,0,0,0,-1,1250.0,1200.0,1000.0,0.0,316.0,31002.0,0,1205.0,984.0,859.0,-5275.0,316.0
150000.0,2,1,1,34,0,0,0,0,0,0,54190.0,6000.0,5000.0,5000.0,5000.0,5000.0,0,33027.0,-2916.0,-1778.0,607.0,-1174.0
320000.0,2,1,2,27,2,0,0,0,0,2,11000.0,10000.0,9876.0,20900.0,11000.0,0.0,1,5424.0,4204.0,5501.0,16299.0,6162.0
120000.0,2,2,1,28,0,0,0,0,0,0,3000.0,5000.0,3000.0,3000.0,4000.0,1500.0,0,-17913.0,-4610.0,1400.0,1793.0,-3558.0
620000.0,2,1,2,31,0,0,0,0,0,0,23009.0,20004.0,20008.0,14000.0,35804.0,250005.0,0,-6707.0,-86983.0,-2151.0,8714.0,31902.0
130000.0,1,1,2,37,0,0,0,0,0,0,1500.0,1505.0,1000.0,500.0,1000.0,115.0,0,-341.0,-439.0,-12362.0,-612.0,-213.0
230000.0,2,2,1,46,-1,-1,-1,-1,-1,-1,1518.0,1972.0,368.0,1613.0,1371.0,752.0,1,-2810.0,440.0,-1590.0,1245.0,-242.0
60000.0,2,1,2,28,2,2,2,2,2,2,3000.0,1100.0,0.0,2200.0,1100.0,1000.0,1,2335.0,401.0,-699.0,1642.0,520.0
420000.0,1,3,2,32,-1,-1,0,-1,-1,-2,6887.0,2028.0,1413.0,14109.0,8452.0,1928.0,0,-34320.0,-438.0,-4937.0,12698.0,-5728.0
80000.0,1,2,2,36,0,0,0,0,0,0,3007.0,1503.0,2017.0,1024.0,1017.0,2000.0,0,-23499.0,-1706.0,400.0,-5044.0,-7355.0
200000.0,2,1,1,42,0,0,0,0,0,0,1711.0,1420.0,1074.0,1107.0,1000.0,1000.0,0,1333.0,709.0,654.0,540.0,411.0
80000.0,1,2,1,43,1,2,0,0,0,0,1261.0,3214.0,3000.0,3500.0,2266.0,3000.0,0,-5973.0,1028.0,819.0,1930.0,324.0
200000.0,1,1,2,34,3,2,-1,-1,-1,-2,0.0,1716.0,460.0,0.0,0.0,0.0,1,-1210.0,1355.0,-1256.0,-460.0,0.0
110000.0,2,3,1,42,0,0,0,0,0,0,5836.0,5780.0,5000.0,4206.0,5000.0,5000.0,0,2489.0,2249.0,-1763.0,-3125.0,-2255.0
60000.0,1,2,1,37,0,0,0,0,0,0,5000.0,3000.0,2500.0,2500.0,3000.0,2500.0,1,3487.0,1418.0,971.0,-575.0,-5.0
340000.0,2,1,1,33,0,0,0,-2,-1,-1,6018.0,0.0,0.0,7687.0,21200.0,10600.0,0,5229.0,-40924.0,0.0,7687.0,13513.0
50000.0,2,3,2,22,0,0,0,0,0,0,1798.0,1117.0,4749.0,500.0,508.0,250.0,0,-8707.0,-4387.0,-19269.0,-4103.0,158.0
80000.0,2,2,2,48,0,0,0,2,0,0,2234.0,5311.0,0.0,1787.0,1700.0,1500.0,0,-132.0,-2641.0,-9642.0,618.0,476.0
30000.0,1,2,2,29,2,2,2,2,2,2,3400.0,1000.0,1100.0,1100.0,0.0,2100.0,0,2726.0,298.0,392.0,548.0,-565.0
200000.0,2,2,2,24,0,0,0,0,0,0,2649.0,3500.0,4008.0,1098.0,1500.0,1000.0,0,1982.0,2729.0,3328.0,-2320.0,-1212.0
200000.0,1,1,1,49,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,0,0.0,0.0,0.0,0.0,0.0
90000.0,2,2,1,34,2,0,0,0,-1,0,1449.0,1213.0,1087.0,47698.0,1740.0,1888.0,1,-30813.0,-15664.0,484.0,43279.0,582.0
160000.0,1,1,1,49,0,0,0,0,-1,-1,6235.0,6632.0,1910.0,2500.0,2500.0,2500.0,0,1440.0,734.0,-104378.0,-39100.0,0.0
50000.0,1,2,1,44,1,2,2,2,0,0,0.0,3056.0,0.0,2000.0,5000.0,3000.0,1,-1063.0,1623.0,-37385.0,-47.0,4562.0
230000.0,2,1,1,36,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
300000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,7797.0,8361.0,10490.0,9828.0,10698.0,6666.0,0,7267.0,555.0,2124.0,-658.0,877.0
300000.0,2,1,1,59,-1,-1,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
50000.0,2,1,1,35,0,0,0,-2,-2,-2,2400.0,0.0,0.0,0.0,0.0,0.0,0,944.0,-51400.0,0.0,0.0,0.0
260000.0,1,2,1,45,-1,-1,-2,-2,-2,-2,2861.0,500.0,2870.0,1141.0,679.0,0.0,0,-1126.0,-2188.0,2370.0,-1729.0,-462.0
140000.0,2,2,1,38,-1,-1,-1,-1,-1,-1,316.0,1156.0,736.0,316.0,1156.0,316.0,0,-840.0,840.0,-420.0,-420.0,840.0
30000.0,1,2,2,28,0,0,0,0,0,0,1500.0,1600.0,1000.0,2100.0,1400.0,500.0,0,790.0,1119.0,343.0,1743.0,-1821.0
230000.0,2,2,2,35,-1,-1,2,-1,-1,-1,1689.0,0.0,1333.0,168.0,140.0,0.0,0,-28611.0,-1280.0,924.0,-1165.0,-28.0
260000.0,2,1,1,28,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
110000.0,2,2,1,28,1,2,0,0,0,0,27.0,4000.0,3000.0,3000.0,10000.0,3000.0,0,-3551.0,-27587.0,1153.0,2158.0,-6761.0
360000.0,1,2,2,26,0,0,0,0,-1,0,3122.0,2007.0,1500.0,73177.0,2452.0,2256.0,0,-9506.0,-4883.0,-2250.0,181.0,-5906.0
20000.0,2,2,1,63,-1,2,2,0,-1,-1,1716.0,0.0,0.0,978.0,0.0,0.0,0,1452.0,-594.0,-787.0,49.0,-978.0
230000.0,2,1,1,41,-1,-1,-1,0,-1,-1,8034.0,4007.0,0.0,1410.0,1410.0,1410.0,0,6127.0,-4051.0,-2552.0,0.0,0.0
220000.0,2,1,2,30,0,0,0,0,0,0,10128.0,10000.0,5000.0,10000.0,3000.0,10000.0,0,8363.0,-24823.0,-10631.0,8905.0,1654.0
230000.0,2,1,2,32,1,2,2,2,0,0,10000.0,7598.0,0.0,8000.0,17000.0,0.0,1,4926.0,2555.0,-5220.0,4255.0,13232.0
500000.0,2,2,2,27,0,0,0,0,0,0,5188.0,3417.0,3000.0,1276.0,388071.0,11700.0,0,-58684.0,-41359.0,-80412.0,-3942.0,381629.0
50000.0,1,3,1,36,0,0,0,-1,-1,-2,1101.0,1000.0,2300.0,0.0,0.0,0.0,0,-7148.0,899.0,-2300.0,-2300.0,0.0
500000.0,2,1,1,49,0,0,0,0,0,0,20157.0,13670.0,13596.0,14454.0,33720.0,12284.0,0,-13754.0,-7530.0,7715.0,1506.0,-10348.0
30000.0,2,2,1,22,-1,-1,-2,-1,0,0,5841.0,5280.0,15587.0,325.0,0.0,1400.0,1,1338.0,-560.0,10316.0,-5453.0,-8242.0
50000.0,1,1,2,23,0,0,0,0,0,0,1701.0,1299.0,745.0,711.0,1000.0,685.0,0,1063.0,598.0,446.0,-2531.0,-786.0
80000.0,1,1,2,27,-1,-1,-1,-2,-2,-2,179.0,0.0,0.0,0.0,0.0,0.0,0,-1121.0,-179.0,0.0,0.0,0.0
40000.0,2,1,2,23,-1,-1,2,0,0,0,4082.0,0.0,2000.0,1000.0,500.0,0.0,0,3249.0,-1482.0,1400.0,1000.0,-557.0
500000.0,2,2,1,37,0,0,0,0,0,-1,20167.0,2114.0,1751.0,5132.0,22197.0,156937.0,0,-41341.0,-34276.0,-2697.0,-41644.0,-14904.0
30000.0,1,2,1,29,0,0,0,0,0,-2,1600.0,1738.0,1829.0,0.0,0.0,0.0,0,496.0,1222.0,1091.0,-32661.0,0.0
90000.0,2,1,2,28,0,0,0,0,0,0,2971.0,2168.0,1686.0,1878.0,1611.0,1334.0,0,555.0,-4627.0,-6453.0,949.0,-4003.0
20000.0,1,2,1,35,0,0,0,0,0,-1,1480.0,1200.0,394.0,210.0,5546.0,0.0,1,-1072.0,720.0,-105.0,-12214.0,-5156.0
60000.0,1,2,2,22,1,3,2,0,0,0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0,-2150.0,-2151.0,424.0,-2374.0,-767.0
500000.0,1,1,2,32,0,0,0,0,0,0,8444.0,8009.0,5301.0,5220.0,5419.0,5313.0,0,2737.0,-44601.0,-275.0,2258.0,1577.0
70000.0,1,1,1,40,1,2,2,2,2,2,2000.0,0.0,1500.0,0.0,2000.0,0.0,0,1505.0,-514.0,1282.0,-372.0,1765.0
180000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,7233.0,2701.0,1900.0,45517.0,9451.0,5795.0,0,6360.0,-4532.0,-801.0,43617.0,-36066.0
450000.0,2,1,2,38,0,-1,-1,-1,-1,-2,1080.0,97.0,1749.0,0.0,0.0,0.0,1,-334.0,-983.0,1652.0,-1749.0,0.0
220000.0,1,2,2,35,1,-2,-1,0,0,-1,0.0,220230.0,7308.0,0.0,2912.0,0.0,0,0.0,81677.0,-35500.0,-42869.0,-396.0
20000.0,2,2,2,45,1,1,-1,0,-1,-1,700.0,21400.0,1005.0,3034.0,9287.0,85.0,0,-5146.0,19606.0,-10971.0,-4971.0,6253.0
170000.0,2,2,1,50,-1,-1,-1,-1,-1,-1,660.0,15360.0,891.0,13460.0,32136.0,0.0,0,-78550.0,14700.0,-14469.0,12569.0,18676.0
110000.0,1,1,1,48,0,0,0,0,0,0,3139.0,2529.0,2348.0,2308.0,2180.0,1687.0,0,1959.0,865.0,964.0,-4353.0,-9803.0
70000.0,1,2,1,45,0,0,0,0,0,0,1888.0,1225.0,856.0,6000.0,1097.0,604.0,0,360.0,-7184.0,-6857.0,-3496.0,228.0
290000.0,1,4,1,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,-555.0,0.0,0.0,0.0,0.0
50000.0,2,1,2,23,-1,-1,-1,-1,0,-1,1050.0,974.0,1300.0,1050.0,1025.0,1050.0,0,0.0,-76.0,250.0,0.0,-199.0
160000.0,2,2,2,32,0,0,0,0,0,0,6000.0,6000.0,5600.0,6000.0,6000.0,5500.0,0,161.0,-855.0,-2170.0,3497.0,-913.0
360000.0,2,2,1,37,-1,0,0,0,0,0,1002.0,1002.0,202.0,501.0,502.0,501.0,1,447.0,447.0,-353.0,-54.0,112.0
200000.0,2,3,2,29,0,0,-2,-2,-2,-2,0.0,1000.0,0.0,0.0,0.0,3976.0,0,-98700.0,0.0,0.0,0.0,-3500.0
200000.0,1,2,1,38,0,0,0,0,0,0,85000.0,60000.0,3500.0,2000.0,2000.0,2000.0,0,77932.0,52143.0,-62657.0,-31823.0,-9489.0
100000.0,1,2,2,29,-1,-1,-1,0,-1,-1,2005.0,6633.0,18.0,10152.0,2697.0,3607.0,0,-495.0,4633.0,-482.0,3972.0,-7433.0
70000.0,1,2,2,48,-1,-1,-1,-1,-1,-1,188.0,299.0,829.0,338.0,865.0,833.0,0,-5.0,111.0,530.0,-491.0,527.0
60000.0,2,2,1,23,2,2,0,0,0,0,0.0,1478.0,2000.0,1000.0,3000.0,2000.0,0,-3535.0,-426.0,-31300.0,-3308.0,-2244.0
170000.0,2,2,1,43,0,0,0,0,0,0,2489.0,2000.0,2048.0,1927.0,2104.0,2071.0,0,1073.0,524.0,1200.0,-756.0,1221.0
50000.0,1,1,2,25,0,0,0,0,0,0,1500.0,2400.0,5700.0,8000.0,3062.0,1000.0,1,26388.0,-47288.0,-602.0,-5699.0,-4388.0
360000.0,1,2,1,28,0,0,0,-2,-1,-1,6114.0,4899.0,202074.0,200395.0,2383.0,98668.0,0,-25187.0,-21089.0,38508.0,-1189.0,-196231.0
210000.0,1,2,2,24,0,0,0,0,0,0,1987.0,2000.0,1800.0,1757.0,2533.0,2030.0,1,43.0,1013.0,801.0,915.0,1646.0
20000.0,2,3,2,30,-1,-1,-1,0,0,0,286.0,9847.0,1000.0,1000.0,500.0,442.0,0,-104.0,9171.0,854.0,63.0,318.0
20000.0,1,2,2,24,0,0,2,2,0,0,4007.0,700.0,0.0,1000.0,2000.0,800.0,1,3413.0,45.0,-1536.0,-1014.0,1742.0
20000.0,2,2,1,37,0,0,0,0,0,-2,1500.0,1500.0,1000.0,0.0,0.0,0.0,1,450.0,1052.0,800.0,-19614.0,0.0
460000.0,2,3,1,57,-2,-2,-2,-2,-2,-2,23524.0,7409.0,12286.0,9634.0,9581.0,38354.0,0,15969.0,-16087.0,-1255.0,3491.0,-53.0
30000.0,2,1,2,22,1,2,2,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,1,304.0,-1092.0,0.0,-13186.0,-11255.0
30000.0,2,3,1,38,2,2,0,0,2,2,0.0,2000.0,800.0,0.0,2000.0,0.0,1,-237.0,1899.0,677.0,-273.0,1856.0
30000.0,2,1,2,26,0,0,0,0,0,-1,3150.0,1000.0,1200.0,2000.0,914.0,7311.0,0,-4779.0,-1021.0,170.0,1033.0,-3906.0
20000.0,1,2,1,33,1,2,0,0,3,2,0.0,1400.0,3000.0,0.0,600.0,0.0,1,-580.0,1103.0,2683.0,-624.0,115.0
150000.0,1,1,2,32,2,2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,-3372.0,0.0,0.0,0.0,0.0
200000.0,1,2,1,27,0,0,0,0,0,0,5693.0,7000.0,4362.0,4525.0,5000.0,5000.0,0,3884.0,3559.0,2378.0,2563.0,2924.0
110000.0,2,2,1,48,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
